trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
156,False,"{'a': 0.7, 'e': 4.10913872452334e-05}",20,1,26.90103585981444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 4.056959714390036e-05}",30,13,30.61543099911913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.7, 'e': 4.00576830636116e-05}",30,0,45.06186260344034,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.7, 'e': 3.955539733396622e-05}",35,0,50.75867546556527,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,False,"{'a': 0.7, 'e': 3.90625e-05}",20,0,23.936807475821407,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.7, 'e': 3.8578758535550326e-05}",25,7,29.969439413229665,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.7, 'e': 3.8103947568968146e-05}",25,3,33.80648496463517,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.7, 'e': 3.7637848620572846e-05}",30,6,40.20825230685881,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.7, 'e': 3.7180249851279e-05}",20,10,20.817507088725105,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.7, 'e': 3.6730945821854914e-05}",20,12,12.987576874156215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.7, 'e': 3.628973726230222e-05}",25,8,25.489944250548575,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.7, 'e': 3.58564308508731e-05}",25,2,32.431132593893,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.7, 'e': 3.5430839002267575e-05}",25,11,24.481503783142358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.7, 'e': 3.501277966457757e-05}",25,0,38.16704238479789,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.7, 'e': 3.460207612456748e-05}",35,20,27.918038739933593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.7, 'e': 3.419855682090216e-05}",30,17,23.674826852722155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.7, 'e': 3.380205516495403e-05}",20,13,13.151518313571174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.7, 'e': 3.3412409368839586e-05}",20,0,28.97992215134557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
174,False,"{'a': 0.7, 'e': 3.302946228035408e-05}",20,8,19.58860035399179,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.7, 'e': 3.265306122448979e-05}",30,16,28.25689778695678,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.7, 'e': 3.228305785123967e-05}",25,9,18.590833679444795,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.7, 'e': 3.191930798940279e-05}",20,0,28.795592874984003,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.7, 'e': 3.156167150612296e-05}",25,0,38.24437710993453,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.7, 'e': 3.121001217190475e-05}",25,13,23.99879418862525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.7, 'e': 3.08641975308642e-05}",35,7,42.58435540494821,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.7, 'e': 3.0524098775983637e-05}",20,3,25.877369306653055,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
